what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232534961593
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232535606243
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1232535607227
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232535609040
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232541678393
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232541680471
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232541681784
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232541690580
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232550397727
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232550399024
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232554481851
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232554485429
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232555660110
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232555912433
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232555912902
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232561604152
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232561605777
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232562412402
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1232562413949
started,bundle,org.eclipse.mylyn.ide.ant,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.ide.ant,1232562419261
started,bundle,org.eclipse.mylyn.pde.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.pde.ui,1232562419293
started,bundle,org.eclipse.mylyn.resources.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.resources.ui,1232562419308
closed,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232562419402
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.102.v200805140135,org.eclipse.jst.j2ee.xdoclet.runtime,1232562419715
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.0.v200805140020,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1232562419761
