what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.emf.ecore.xmi,2.4.1.v200808251517,org.eclipse.emf.ecore.xmi,1232616002581
started,bundle,org.eclipse.datatools.sqltools.sqlbuilder,1.0.0.v200808271350,org.eclipse.datatools.sqltools.sqlbuilder,1232616002769
started,bundle,org.eclipse.datatools.enablement.sybase.ui,1.0.0.v200808221518,org.eclipse.datatools.enablement.sybase.ui,1232616017487
started,bundle,org.eclipse.datatools.connectivity.apache.derby,1.0.1.v200807150030,org.eclipse.datatools.connectivity.apache.derby,1232616020206
started,bundle,org.eclipse.datatools.enablement.sybase.asa,1.0.1.v200805310538,org.eclipse.datatools.enablement.sybase.asa,1232616020222
started,bundle,org.eclipse.datatools.enablement.sybase.ase,1.0.1.v200807010411,org.eclipse.datatools.enablement.sybase.ase,1232616020237
started,bundle,org.eclipse.datatools.enablement.oda.xml.ui,1.1.1.v200808130628,org.eclipse.datatools.enablement.oda.xml.ui,1232616092128
started,bundle,org.eclipse.datatools.connectivity.oda,3.1.3.v200808270255,org.eclipse.datatools.connectivity.oda,1232616092175
started,bundle,org.eclipse.datatools.connectivity.sqm.core.ui,1.1.1.v200808140022,org.eclipse.datatools.connectivity.sqm.core.ui,1232616093394
started,bundle,org.eclipse.datatools.enablement.sybase,1.0.1.v200805310538,org.eclipse.datatools.enablement.sybase,1232616177612
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232616177847
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232616184519
started,bundle,org.eclipse.datatools.enablement.msft.sqlserver.ui,1.0.1.v200808222228,org.eclipse.datatools.enablement.msft.sqlserver.ui,1232616189800
started,bundle,org.eclipse.datatools.connectivity.apache.derby.ui,1.0.1.v200807010433,org.eclipse.datatools.connectivity.apache.derby.ui,1232616199987
started,bundle,org.eclipse.datatools.connectivity.db.generic.ui,1.0.1.v200805152355,org.eclipse.datatools.connectivity.db.generic.ui,1232616200003
started,bundle,org.eclipse.datatools.enablement.hsqldb.ui,1.0.0.v200807220100,org.eclipse.datatools.enablement.hsqldb.ui,1232616200003
started,bundle,org.eclipse.datatools.enablement.ibm.ui,1.0.0.v200806271414,org.eclipse.datatools.enablement.ibm.ui,1232616200019
started,bundle,org.eclipse.datatools.enablement.ibm.db2.iseries.ui,1.0.0.v200805160737,org.eclipse.datatools.enablement.ibm.db2.iseries.ui,1232616200019
started,bundle,org.eclipse.datatools.enablement.ibm.db2.zseries.ui,1.0.0.v200805160737,org.eclipse.datatools.enablement.ibm.db2.zseries.ui,1232616200034
started,bundle,org.eclipse.datatools.enablement.ibm.informix.ui,1.0.1.v200806260315,org.eclipse.datatools.enablement.ibm.informix.ui,1232616200034
started,bundle,org.eclipse.datatools.enablement.mysql.ui,1.0.0.v200805152355,org.eclipse.datatools.enablement.mysql.ui,1232616200050
started,bundle,org.eclipse.datatools.enablement.postgresql.ui,1.0.0.v200806060334,org.eclipse.datatools.enablement.postgresql.ui,1232616200050
started,bundle,org.eclipse.datatools.enablement.sap.maxdb.ui,1.0.0.v200805152355,org.eclipse.datatools.enablement.sap.maxdb.ui,1232616200050
started,bundle,org.eclipse.datatools.enablement.sybase.asa.ui,1.0.1.v200805310538,org.eclipse.datatools.enablement.sybase.asa.ui,1232616200050
started,bundle,org.eclipse.datatools.enablement.sybase.ase.ui,1.0.1.v200806260315,org.eclipse.datatools.enablement.sybase.ase.ui,1232616200066
