what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jst.j2ee.core,1.1.201.v200808071630,org.eclipse.jst.j2ee.core,1232621794237
started,bundle,org.eclipse.jem,2.0.201.v200806201600,org.eclipse.jem,1232621794284
started,bundle,org.eclipse.jst.jee,1.0.101.v200807240600,org.eclipse.jst.jee,1232621794487
started,bundle,org.eclipse.wst.sse.core,1.1.302.v200808260045,org.eclipse.wst.sse.core,1232621794612
started,bundle,org.eclipse.jem.ui,2.0.100.v200806051600,org.eclipse.jem.ui,1232621794659
started,bundle,org.eclipse.wst.xml.core,1.1.305.v200809120354,org.eclipse.wst.xml.core,1232621794675
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.1.201.v200808071700,org.eclipse.wst.common.emfworkbench.integration,1232621794831
started,bundle,org.eclipse.wst.common.modulecore,1.1.203.v200809110700,org.eclipse.wst.common.modulecore,1232621794862
started,bundle,org.eclipse.wst.validation,1.2.2.v200809050219,org.eclipse.wst.validation,1232621794925
started,bundle,org.eclipse.jst.j2ee,1.1.203.v200809102205,org.eclipse.jst.j2ee,1232621795003
started,bundle,org.eclipse.wst.web,1.1.204.v200809132300,org.eclipse.wst.web,1232621795050
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232621800003
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232621802347
started,bundle,org.eclipse.wst.dtd.core,1.1.200.v200805140200,org.eclipse.wst.dtd.core,1232621803112
started,bundle,org.eclipse.wst.sse.ui,1.1.2.v200809120159,org.eclipse.wst.sse.ui,1232621803144
started,bundle,org.eclipse.wst.html.ui,1.0.301.v200809120137,org.eclipse.wst.html.ui,1232621803159
started,bundle,org.eclipse.jst.jsp.core,1.2.110.v200809120122,org.eclipse.jst.jsp.core,1232621803222
started,bundle,org.eclipse.wst.wsdl.validation,1.1.302.v200807240215,org.eclipse.wst.wsdl.validation,1232621803316
started,bundle,org.eclipse.wst.xsd.core,1.1.301.v200807240448,org.eclipse.wst.xsd.core,1232621803347
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232621804628
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232621883597
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1232621886456
started,bundle,org.eclipse.pde.core,3.4.0.v20080903-1700,org.eclipse.pde.core,1232621888472
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232621890972
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232621891081
